file,line/location,old_reference,new_reference,reference_type,reason,action
docs/migration/pre_cleanup_manifest.json,L477,scratch/fix_and_run.py,archive/fix_and_run.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L483,scratch/fix_unicode.py,archive/fix_unicode.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L489,scratch/full_audit.py,archive/full_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L495,scratch/full_audit_v2.py,archive/full_audit_v2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L501,scratch/generate_notebook.py,archive/generate_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L507,scratch/inspect_interfaces.py,archive/inspect_interfaces.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L513,scratch/inspect_parquet.py,archive/inspect_parquet.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L519,scratch/inspect_timestamp.py,archive/inspect_timestamp.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L525,scratch/nb_cells.py,archive/nb_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L531,scratch/nb_dump.txt,archive/nb_dump.txt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L537,scratch/raw_csv_fast_audit.py,archive/raw_csv_fast_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L543,scratch/raw_data_split_audit.py,archive/raw_data_split_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L549,scratch/read_split.py,archive/read_split.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L555,scratch/run_check.bat,archive/run_check.bat,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L561,scratch/update_notebook.py,archive/update_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L567,scratch/validate_live_demo.py,archive/validate_live_demo.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L573,scratch/verify_nb.py,archive/verify_nb.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L579,scripts/01_dataset_inspection.py,scripts/01_dataset_inspection.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L585,scripts/build_final_migration_plan.py,scripts/build_final_migration_plan.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L591,scripts/create_nb_from_py.py,scripts/create_nb_from_py.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L597,scripts/phase2_2_experiments.py,scripts/phase2_2_experiments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L603,scripts/phase2_3_experiments.py,scripts/phase2_3_experiments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L609,scripts/threshold_analysis.py,scripts/threshold_analysis.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L615,scripts/live_attack_lab/attack_lab_runner.py,scripts/live_attack_lab/attack_lab_runner.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/pre_cleanup_manifest.json,L621,scripts/live_attack_lab/generate_attack_report.py,scripts/live_attack_lab/generate_attack_report.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L3,combine_notebooks.py,notebooks/archive/combine_notebooks.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L4,combine_notebooks.py,notebooks/archive/combine_notebooks.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L9,create_notebook.py,archive/create_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L10,create_notebook.py,archive/create_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L15,cybercast_pipeline.py,archive/cybercast_pipeline.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L16,cybercast_pipeline.py,archive/cybercast_pipeline.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L21,dump_nb.ps1,archive/dump_nb.ps1,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L22,dump_nb.ps1,archive/dump_nb.ps1,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L27,fix.ps1,archive/fix.ps1,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L28,fix.ps1,archive/fix.ps1,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L33,fix.py,archive/fix.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L34,fix.py,archive/fix.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L39,fix23.py,archive/fix23.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L40,fix23.py,archive/fix23.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L45,fix_memory.ps1,archive/fix_memory.ps1,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L46,fix_memory.ps1,archive/fix_memory.ps1,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L51,gen_phase2.py,archive/gen_phase2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L52,gen_phase2.py,archive/gen_phase2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L57,gen_phase2_1.py,archive/gen_phase2_1.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L58,gen_phase2_1.py,archive/gen_phase2_1.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L63,gen_phase2_2.py,archive/gen_phase2_2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L64,gen_phase2_2.py,archive/gen_phase2_2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L69,gen_phase2_3.py,archive/gen_phase2_3.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L70,gen_phase2_3.py,archive/gen_phase2_3.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L75,scratch.py,archive/scratch.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L76,scratch.py,archive/scratch.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L81,models/best_world_model.pt,models/archive/best_world_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L82,models/best_world_model.pt,models/archive/best_world_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L87,models/cybercast_best_model.pt,models/archive/cybercast_best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L87,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L88,models/cybercast_best_model.pt,models/archive/cybercast_best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L88,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L93,models/feature_scaler.pkl,models/archive/feature_scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L93,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L94,models/feature_scaler.pkl,models/archive/feature_scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L94,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L99,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L100,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L105,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L106,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L111,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L112,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L117,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L118,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L123,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L124,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L129,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L130,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L135,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L136,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L141,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L142,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L147,models/phase2_3/model_SET_R_Repro_1_h20.pt,models/archive/model_SET_R_Repro_1_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L148,models/phase2_3/model_SET_R_Repro_1_h20.pt,models/archive/model_SET_R_Repro_1_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L153,models/phase2_3/model_SET_R_Repro_2_h20.pt,models/archive/model_SET_R_Repro_2_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L154,models/phase2_3/model_SET_R_Repro_2_h20.pt,models/archive/model_SET_R_Repro_2_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L159,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L160,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L165,models/phase2_3/scaler_SET_A_h20.joblib,models/archive/scaler_SET_A_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L166,models/phase2_3/scaler_SET_A_h20.joblib,models/archive/scaler_SET_A_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L171,models/phase2_3/scaler_SET_R_h10.joblib,models/archive/scaler_SET_R_h10.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L172,models/phase2_3/scaler_SET_R_h10.joblib,models/archive/scaler_SET_R_h10.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L177,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L178,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L183,models/phase2_3/scaler_SET_R_h30.joblib,models/archive/scaler_SET_R_h30.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L184,models/phase2_3/scaler_SET_R_h30.joblib,models/archive/scaler_SET_R_h30.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L189,models/phase2_3/scaler_SET_R_h5.joblib,models/archive/scaler_SET_R_h5.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L190,models/phase2_3/scaler_SET_R_h5.joblib,models/archive/scaler_SET_R_h5.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L195,models/phase2_3/scaler_SET_R_Repro_1_h20.joblib,models/archive/scaler_SET_R_Repro_1_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L196,models/phase2_3/scaler_SET_R_Repro_1_h20.joblib,models/archive/scaler_SET_R_Repro_1_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L201,models/phase2_3/scaler_SET_R_Repro_2_h20.joblib,models/archive/scaler_SET_R_Repro_2_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L202,models/phase2_3/scaler_SET_R_Repro_2_h20.joblib,models/archive/scaler_SET_R_Repro_2_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L207,models/phase2_3/scaler_SET_R_SELECT_h20.joblib,models/archive/scaler_SET_R_SELECT_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L208,models/phase2_3/scaler_SET_R_SELECT_h20.joblib,models/archive/scaler_SET_R_SELECT_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L213,nootebooks/01_dataset_inspection.ipynb,notebooks/archive/01_dataset_inspection.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L214,nootebooks/01_dataset_inspection.ipynb,notebooks/archive/01_dataset_inspection.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L219,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L219,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L220,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L220,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L225,nootebooks/CyberCast_Complete_executed.ipynb,notebooks/archive/CyberCast_Complete_executed.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L226,nootebooks/CyberCast_Complete_executed.ipynb,notebooks/archive/CyberCast_Complete_executed.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L231,nootebooks/CyberCast_Model_From_Scratch.ipynb,notebooks/archive/CyberCast_Model_From_Scratch.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L232,nootebooks/CyberCast_Model_From_Scratch.ipynb,notebooks/archive/CyberCast_Model_From_Scratch.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L237,notebooks/CyberCast_All_Phases.ipynb,notebooks/archive/CyberCast_All_Phases.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L238,notebooks/CyberCast_All_Phases.ipynb,notebooks/archive/CyberCast_All_Phases.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L243,notebooks/CyberCast_All_Pipelines.ipynb,notebooks/archive/CyberCast_All_Pipelines.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L244,notebooks/CyberCast_All_Pipelines.ipynb,notebooks/archive/CyberCast_All_Pipelines.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L249,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L249,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L250,nootebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L250,notebooks/CyberCast_Complete.ipynb,notebooks/archive/CyberCast_Complete.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L255,notebooks/Phase_2_3_Complete_Analysis.ipynb,notebooks/archive/Phase_2_3_Complete_Analysis.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L256,notebooks/Phase_2_3_Complete_Analysis.ipynb,notebooks/archive/Phase_2_3_Complete_Analysis.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L261,notebooks/Phase_2/01_Phase_2_Model_Training.ipynb,notebooks/archive/01_Phase_2_Model_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L262,notebooks/Phase_2/01_Phase_2_Model_Training.ipynb,notebooks/archive/01_Phase_2_Model_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L267,notebooks/Phase_2/02_Phase_2_Model_Evaluation.ipynb,notebooks/archive/02_Phase_2_Model_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L268,notebooks/Phase_2/02_Phase_2_Model_Evaluation.ipynb,notebooks/archive/02_Phase_2_Model_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L273,notebooks/Phase_2_1/01_Phase_2_1_Experiments_Training.ipynb,notebooks/archive/01_Phase_2_1_Experiments_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L274,notebooks/Phase_2_1/01_Phase_2_1_Experiments_Training.ipynb,notebooks/archive/01_Phase_2_1_Experiments_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L279,notebooks/Phase_2_1/02_Phase_2_1_Evaluation.ipynb,notebooks/archive/02_Phase_2_1_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L280,notebooks/Phase_2_1/02_Phase_2_1_Evaluation.ipynb,notebooks/archive/02_Phase_2_1_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L285,notebooks/Phase_2_2/01_Phase_2_2_Experiments_Training.ipynb,notebooks/archive/01_Phase_2_2_Experiments_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L286,notebooks/Phase_2_2/01_Phase_2_2_Experiments_Training.ipynb,notebooks/archive/01_Phase_2_2_Experiments_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L291,notebooks/Phase_2_2/02_Phase_2_2_Evaluation.ipynb,notebooks/archive/02_Phase_2_2_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L292,notebooks/Phase_2_2/02_Phase_2_2_Evaluation.ipynb,notebooks/archive/02_Phase_2_2_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L297,notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,notebooks/archive/01_Phase_2_3_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L298,notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,notebooks/archive/01_Phase_2_3_Training.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L303,notebooks/Phase_2_3/02_Phase_2_3_Final_Evaluation.ipynb,notebooks/archive/02_Phase_2_3_Final_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L304,notebooks/Phase_2_3/02_Phase_2_3_Final_Evaluation.ipynb,notebooks/archive/02_Phase_2_3_Final_Evaluation.ipynb,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L309,results/phase2_2/models/model_10_SET_A.pt,models/archive/model_10_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L310,results/phase2_2/models/model_10_SET_A.pt,models/archive/model_10_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L315,results/phase2_2/models/model_10_SET_B.pt,models/archive/model_10_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L316,results/phase2_2/models/model_10_SET_B.pt,models/archive/model_10_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L321,results/phase2_2/models/model_10_SET_C.pt,models/archive/model_10_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L322,results/phase2_2/models/model_10_SET_C.pt,models/archive/model_10_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L327,results/phase2_2/models/model_20_SET_A.pt,models/archive/model_20_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L328,results/phase2_2/models/model_20_SET_A.pt,models/archive/model_20_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L333,results/phase2_2/models/model_20_SET_B.pt,models/archive/model_20_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L334,results/phase2_2/models/model_20_SET_B.pt,models/archive/model_20_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L339,results/phase2_2/models/model_20_SET_C.pt,models/archive/model_20_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L340,results/phase2_2/models/model_20_SET_C.pt,models/archive/model_20_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L345,results/phase2_2/models/model_30_SET_A.pt,models/archive/model_30_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L346,results/phase2_2/models/model_30_SET_A.pt,models/archive/model_30_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L351,results/phase2_2/models/model_30_SET_B.pt,models/archive/model_30_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L352,results/phase2_2/models/model_30_SET_B.pt,models/archive/model_30_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L357,results/phase2_2/models/model_30_SET_C.pt,models/archive/model_30_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L358,results/phase2_2/models/model_30_SET_C.pt,models/archive/model_30_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L363,results/phase2_2/models/model_5_SET_A.pt,models/archive/model_5_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L364,results/phase2_2/models/model_5_SET_A.pt,models/archive/model_5_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L369,results/phase2_2/models/model_5_SET_B.pt,models/archive/model_5_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L370,results/phase2_2/models/model_5_SET_B.pt,models/archive/model_5_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L375,results/phase2_2/models/model_5_SET_C.pt,models/archive/model_5_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L376,results/phase2_2/models/model_5_SET_C.pt,models/archive/model_5_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L381,scratch/audit_script.py,archive/audit_script.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L382,scratch/audit_script.py,archive/audit_script.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L387,scratch/check_dates.py,archive/check_dates.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L388,scratch/check_dates.py,archive/check_dates.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L393,scratch/check_env.py,archive/check_env.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L394,scratch/check_env.py,archive/check_env.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L399,scratch/compare.py,archive/compare.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L400,scratch/compare.py,archive/compare.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L405,scratch/dump_cells.py,archive/dump_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L406,scratch/dump_cells.py,archive/dump_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L411,scratch/dump_early_cells.py,archive/dump_early_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L412,scratch/dump_early_cells.py,archive/dump_early_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L417,scratch/dump_key_cells.py,archive/dump_key_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L418,scratch/dump_key_cells.py,archive/dump_key_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L423,scratch/dump_key_cells2.py,archive/dump_key_cells2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L424,scratch/dump_key_cells2.py,archive/dump_key_cells2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L429,scratch/dump_lr.py,archive/dump_lr.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L430,scratch/dump_lr.py,archive/dump_lr.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L435,scratch/dump_model_cells.py,archive/dump_model_cells.py,documentation-only reference,Path changed in migration,IGNORE
