onset_idx,attack_type,onset_timestamp,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0
12616,Benign,2018-02-23 03:16:50,0.10193713009357452,0.09046750515699387,0.09704068303108215,0.10110414028167725,0.09749555587768555,0.09164752066135406,0.10819806158542633,0.14286480844020844,0.17999356985092163,0.19186586141586304,0.20642739534378052,0.17139579355716705,0.16356629133224487,0.16954360902309418,0.19575759768486023,0.21205662190914154,0.22515594959259033,0.18506933748722076,0.19048723578453064,0.2452293038368225,0.2840636968612671
14777,Benign,2018-02-23 09:17:00,0.043674007058143616,0.05359262973070145,0.05164414644241333,0.05308299511671066,0.050070423632860184,0.04435268044471741,0.053943585604429245,0.06959202140569687,0.060981959104537964,0.06090843677520752,0.06314276903867722,0.06906210631132126,0.0822194442152977,0.08499160408973694,0.08511333912611008,0.08429989963769913,0.0898626297712326,0.11747170984745026,0.15281204879283905,0.1756511628627777,0.21180717647075653
15018,Benign,2018-02-23 09:57:10,0.0784839391708374,0.05961473658680916,0.06890247017145157,0.09906966239213943,0.11505197733640671,0.1491578370332718,0.18574844300746918,0.2509162127971649,0.30921903252601624,0.3708806335926056,0.3183639645576477,0.33810487389564514,0.36226004362106323,0.365344375371933,0.3991568982601166,0.37692657113075256,0.30721497535705566,0.2741478681564331,0.2284725159406662,0.2447689026594162,0.2419525682926178
15050,Benign,2018-02-23 10:02:30,0.12776391208171844,0.10162127017974854,0.08041460812091827,0.0676707774400711,0.05778912082314491,0.04707242175936699,0.04287543520331383,0.03903909772634506,0.039824049919843674,0.03760692477226257,0.042907822877168655,0.04723937809467316,0.045305490493774414,0.05216072499752045,0.06467785686254501,0.05870342254638672,0.05269510671496391,0.06739454716444016,0.0657653659582138,0.06992658227682114,0.07692090421915054
15052,Benign,2018-02-23 10:02:50,0.08041460812091827,0.0676707774400711,0.05778912082314491,0.04707242175936699,0.04287543520331383,0.03903909772634506,0.039824049919843674,0.03760692477226257,0.042907822877168655,0.04723937809467316,0.045305490493774414,0.05216072499752045,0.06467785686254501,0.05870342254638672,0.05269510671496391,0.06739454716444016,0.0657653659582138,0.06992658227682114,0.07692090421915054,0.09238704293966293,0.10955939441919327
15055,Benign,2018-02-23 10:03:20,0.04707242175936699,0.04287543520331383,0.03903909772634506,0.039824049919843674,0.03760692477226257,0.042907822877168655,0.04723937809467316,0.045305490493774414,0.05216072499752045,0.06467785686254501,0.05870342254638672,0.05269510671496391,0.06739454716444016,0.0657653659582138,0.06992658227682114,0.07692090421915054,0.09238704293966293,0.10955939441919327,0.1294243186712265,0.1556757390499115,0.18842485547065735
15060,Benign,2018-02-23 10:04:10,0.042907822877168655,0.04723937809467316,0.045305490493774414,0.05216072499752045,0.06467785686254501,0.05870342254638672,0.05269510671496391,0.06739454716444016,0.0657653659582138,0.06992658227682114,0.07692090421915054,0.09238704293966293,0.10955939441919327,0.1294243186712265,0.1556757390499115,0.18842485547065735,0.259985089302063,0.3305448293685913,0.39978504180908203,0.46195411682128906,0.4918803870677948
15062,Benign,2018-02-23 10:04:30,0.045305490493774414,0.05216072499752045,0.06467785686254501,0.05870342254638672,0.05269510671496391,0.06739454716444016,0.0657653659582138,0.06992658227682114,0.07692090421915054,0.09238704293966293,0.10955939441919327,0.1294243186712265,0.1556757390499115,0.18842485547065735,0.259985089302063,0.3305448293685913,0.39978504180908203,0.46195411682128906,0.4918803870677948,0.47869279980659485,0.41191160678863525
15067,Benign,2018-02-23 10:05:20,0.06739454716444016,0.0657653659582138,0.06992658227682114,0.07692090421915054,0.09238704293966293,0.10955939441919327,0.1294243186712265,0.1556757390499115,0.18842485547065735,0.259985089302063,0.3305448293685913,0.39978504180908203,0.46195411682128906,0.4918803870677948,0.47869279980659485,0.41191160678863525,0.33268752694129944,0.2899581491947174,0.23675602674484253,0.250577449798584,0.2381705790758133
15072,Benign,2018-02-23 10:06:10,0.10955939441919327,0.1294243186712265,0.1556757390499115,0.18842485547065735,0.259985089302063,0.3305448293685913,0.39978504180908203,0.46195411682128906,0.4918803870677948,0.47869279980659485,0.41191160678863525,0.33268752694129944,0.2899581491947174,0.23675602674484253,0.250577449798584,0.2381705790758133,0.23346127569675446,0.20069149136543274,0.1918947547674179,0.21172955632209778,0.1939801722764969
15077,Benign,2018-02-23 10:07:00,0.3305448293685913,0.39978504180908203,0.46195411682128906,0.4918803870677948,0.47869279980659485,0.41191160678863525,0.33268752694129944,0.2899581491947174,0.23675602674484253,0.250577449798584,0.2381705790758133,0.23346127569675446,0.20069149136543274,0.1918947547674179,0.21172955632209778,0.1939801722764969,0.1866035908460617,0.16894744336605072,0.1589374542236328,0.15754760801792145,0.1467169225215912
15084,Benign,2018-02-23 10:08:10,0.2899581491947174,0.23675602674484253,0.250577449798584,0.2381705790758133,0.23346127569675446,0.20069149136543274,0.1918947547674179,0.21172955632209778,0.1939801722764969,0.1866035908460617,0.16894744336605072,0.1589374542236328,0.15754760801792145,0.1467169225215912,0.13430315256118774,0.09689412266016006,0.07727611064910889,0.06793535500764847,0.06768083572387695,0.08396682143211365,0.07193895429372787
15088,Benign,2018-02-23 10:08:50,0.23346127569675446,0.20069149136543274,0.1918947547674179,0.21172955632209778,0.1939801722764969,0.1866035908460617,0.16894744336605072,0.1589374542236328,0.15754760801792145,0.1467169225215912,0.13430315256118774,0.09689412266016006,0.07727611064910889,0.06793535500764847,0.06768083572387695,0.08396682143211365,0.07193895429372787,0.06551763415336609,0.05996575206518173,0.07242754101753235,0.06641082465648651
15090,Benign,2018-02-23 10:09:10,0.1918947547674179,0.21172955632209778,0.1939801722764969,0.1866035908460617,0.16894744336605072,0.1589374542236328,0.15754760801792145,0.1467169225215912,0.13430315256118774,0.09689412266016006,0.07727611064910889,0.06793535500764847,0.06768083572387695,0.08396682143211365,0.07193895429372787,0.06551763415336609,0.05996575206518173,0.07242754101753235,0.06641082465648651,0.0716262236237526,0.06583156436681747
15093,Benign,2018-02-23 10:09:40,0.1866035908460617,0.16894744336605072,0.1589374542236328,0.15754760801792145,0.1467169225215912,0.13430315256118774,0.09689412266016006,0.07727611064910889,0.06793535500764847,0.06768083572387695,0.08396682143211365,0.07193895429372787,0.06551763415336609,0.05996575206518173,0.07242754101753235,0.06641082465648651,0.0716262236237526,0.06583156436681747,0.04312657192349434,0.03713303431868553,0.03489098697900772
15096,Benign,2018-02-23 10:10:10,0.15754760801792145,0.1467169225215912,0.13430315256118774,0.09689412266016006,0.07727611064910889,0.06793535500764847,0.06768083572387695,0.08396682143211365,0.07193895429372787,0.06551763415336609,0.05996575206518173,0.07242754101753235,0.06641082465648651,0.0716262236237526,0.06583156436681747,0.04312657192349434,0.03713303431868553,0.03489098697900772,0.0339033342897892,0.030395712703466415,0.032596029341220856
15101,Benign,2018-02-23 10:11:00,0.06793535500764847,0.06768083572387695,0.08396682143211365,0.07193895429372787,0.06551763415336609,0.05996575206518173,0.07242754101753235,0.06641082465648651,0.0716262236237526,0.06583156436681747,0.04312657192349434,0.03713303431868553,0.03489098697900772,0.0339033342897892,0.030395712703466415,0.032596029341220856,0.039438746869564056,0.03432038426399231,0.03255652263760567,0.032916195690631866,0.03512690216302872
15105,Benign,2018-02-23 10:11:40,0.06551763415336609,0.05996575206518173,0.07242754101753235,0.06641082465648651,0.0716262236237526,0.06583156436681747,0.04312657192349434,0.03713303431868553,0.03489098697900772,0.0339033342897892,0.030395712703466415,0.032596029341220856,0.039438746869564056,0.03432038426399231,0.03255652263760567,0.032916195690631866,0.03512690216302872,0.032619066536426544,0.0342581644654274,0.03292880579829216,0.029996173456311226
15107,Benign,2018-02-23 10:12:00,0.07242754101753235,0.06641082465648651,0.0716262236237526,0.06583156436681747,0.04312657192349434,0.03713303431868553,0.03489098697900772,0.0339033342897892,0.030395712703466415,0.032596029341220856,0.039438746869564056,0.03432038426399231,0.03255652263760567,0.032916195690631866,0.03512690216302872,0.032619066536426544,0.0342581644654274,0.03292880579829216,0.029996173456311226,0.027198253199458122,0.032062310725450516
15110,Benign,2018-02-23 10:12:30,0.06583156436681747,0.04312657192349434,0.03713303431868553,0.03489098697900772,0.0339033342897892,0.030395712703466415,0.032596029341220856,0.039438746869564056,0.03432038426399231,0.03255652263760567,0.032916195690631866,0.03512690216302872,0.032619066536426544,0.0342581644654274,0.03292880579829216,0.029996173456311226,0.027198253199458122,0.032062310725450516,0.03610241785645485,0.03391166031360626,0.029586881399154663
15113,Benign,2018-02-23 10:13:00,0.03489098697900772,0.0339033342897892,0.030395712703466415,0.032596029341220856,0.039438746869564056,0.03432038426399231,0.03255652263760567,0.032916195690631866,0.03512690216302872,0.032619066536426544,0.0342581644654274,0.03292880579829216,0.029996173456311226,0.027198253199458122,0.032062310725450516,0.03610241785645485,0.03391166031360626,0.029586881399154663,0.028065355494618416,0.02877361699938774,0.036925580352544785
15118,Benign,2018-02-23 10:13:50,0.03432038426399231,0.03255652263760567,0.032916195690631866,0.03512690216302872,0.032619066536426544,0.0342581644654274,0.03292880579829216,0.029996173456311226,0.027198253199458122,0.032062310725450516,0.03610241785645485,0.03391166031360626,0.029586881399154663,0.028065355494618416,0.02877361699938774,0.036925580352544785,0.04197679087519646,0.04024575278162956,0.032600242644548416,0.029482152312994003,0.036489054560661316
15121,Benign,2018-02-23 10:14:20,0.03512690216302872,0.032619066536426544,0.0342581644654274,0.03292880579829216,0.029996173456311226,0.027198253199458122,0.032062310725450516,0.03610241785645485,0.03391166031360626,0.029586881399154663,0.028065355494618416,0.02877361699938774,0.036925580352544785,0.04197679087519646,0.04024575278162956,0.032600242644548416,0.029482152312994003,0.036489054560661316,0.03362128138542175,0.03496377170085907,0.03389476239681244
15124,Benign,2018-02-23 10:14:50,0.03292880579829216,0.029996173456311226,0.027198253199458122,0.032062310725450516,0.03610241785645485,0.03391166031360626,0.029586881399154663,0.028065355494618416,0.02877361699938774,0.036925580352544785,0.04197679087519646,0.04024575278162956,0.032600242644548416,0.029482152312994003,0.036489054560661316,0.03362128138542175,0.03496377170085907,0.03389476239681244,0.039514631032943726,0.035892292857170105,0.03318663686513901
15130,Benign,2018-02-23 10:15:50,0.029586881399154663,0.028065355494618416,0.02877361699938774,0.036925580352544785,0.04197679087519646,0.04024575278162956,0.032600242644548416,0.029482152312994003,0.036489054560661316,0.03362128138542175,0.03496377170085907,0.03389476239681244,0.039514631032943726,0.035892292857170105,0.03318663686513901,0.027072053402662277,0.03755108267068863,0.029687432572245598,0.03589800372719765,0.015588351525366306,0.020695416256785393
15134,Benign,2018-02-23 10:16:30,0.04197679087519646,0.04024575278162956,0.032600242644548416,0.029482152312994003,0.036489054560661316,0.03362128138542175,0.03496377170085907,0.03389476239681244,0.039514631032943726,0.035892292857170105,0.03318663686513901,0.027072053402662277,0.03755108267068863,0.029687432572245598,0.03589800372719765,0.015588351525366306,0.020695416256785393,0.012427465058863163,0.018786093220114708,0.022941865026950836,0.021861182525753975
15138,Benign,2018-02-23 10:17:10,0.036489054560661316,0.03362128138542175,0.03496377170085907,0.03389476239681244,0.039514631032943726,0.035892292857170105,0.03318663686513901,0.027072053402662277,0.03755108267068863,0.029687432572245598,0.03589800372719765,0.015588351525366306,0.020695416256785393,0.012427465058863163,0.018786093220114708,0.022941865026950836,0.021861182525753975,0.01729402504861355,0.031421784311532974,0.044641561806201935,0.02919631637632847
15141,Benign,2018-02-23 10:17:40,0.03389476239681244,0.039514631032943726,0.035892292857170105,0.03318663686513901,0.027072053402662277,0.03755108267068863,0.029687432572245598,0.03589800372719765,0.015588351525366306,0.020695416256785393,0.012427465058863163,0.018786093220114708,0.022941865026950836,0.021861182525753975,0.01729402504861355,0.031421784311532974,0.044641561806201935,0.02919631637632847,0.040016353130340576,0.0590505376458168,0.08041282743215561
15147,Benign,2018-02-23 10:18:40,0.029687432572245598,0.03589800372719765,0.015588351525366306,0.020695416256785393,0.012427465058863163,0.018786093220114708,0.022941865026950836,0.021861182525753975,0.01729402504861355,0.031421784311532974,0.044641561806201935,0.02919631637632847,0.040016353130340576,0.0590505376458168,0.08041282743215561,0.09772485494613647,0.10388009995222092,0.11934436112642288,0.1249280720949173,0.09246409684419632,0.08934026956558228
15151,Benign,2018-02-23 10:19:20,0.012427465058863163,0.018786093220114708,0.022941865026950836,0.021861182525753975,0.01729402504861355,0.031421784311532974,0.044641561806201935,0.02919631637632847,0.040016353130340576,0.0590505376458168,0.08041282743215561,0.09772485494613647,0.10388009995222092,0.11934436112642288,0.1249280720949173,0.09246409684419632,0.08934026956558228,0.09344757348299026,0.10548069328069687,0.11766494810581207,0.12668080627918243
15159,Benign,2018-02-23 10:20:40,0.040016353130340576,0.0590505376458168,0.08041282743215561,0.09772485494613647,0.10388009995222092,0.11934436112642288,0.1249280720949173,0.09246409684419632,0.08934026956558228,0.09344757348299026,0.10548069328069687,0.11766494810581207,0.12668080627918243,0.166525200009346,0.21047623455524445,0.20213474333286285,0.19566671550273895,0.20404194295406342,0.17268915474414825,0.15915468335151672,0.14126630127429962
15164,Benign,2018-02-23 10:21:30,0.11934436112642288,0.1249280720949173,0.09246409684419632,0.08934026956558228,0.09344757348299026,0.10548069328069687,0.11766494810581207,0.12668080627918243,0.166525200009346,0.21047623455524445,0.20213474333286285,0.19566671550273895,0.20404194295406342,0.17268915474414825,0.15915468335151672,0.14126630127429962,0.09784020483493805,0.1122177392244339,0.13200312852859497,0.08627628535032272,0.0779261365532875
15166,Benign,2018-02-23 10:21:50,0.09246409684419632,0.08934026956558228,0.09344757348299026,0.10548069328069687,0.11766494810581207,0.12668080627918243,0.166525200009346,0.21047623455524445,0.20213474333286285,0.19566671550273895,0.20404194295406342,0.17268915474414825,0.15915468335151672,0.14126630127429962,0.09784020483493805,0.1122177392244339,0.13200312852859497,0.08627628535032272,0.0779261365532875,0.06267071515321732,0.0641833022236824
15169,Benign,2018-02-23 10:22:20,0.10548069328069687,0.11766494810581207,0.12668080627918243,0.166525200009346,0.21047623455524445,0.20213474333286285,0.19566671550273895,0.20404194295406342,0.17268915474414825,0.15915468335151672,0.14126630127429962,0.09784020483493805,0.1122177392244339,0.13200312852859497,0.08627628535032272,0.0779261365532875,0.06267071515321732,0.0641833022236824,0.08886261284351349,0.1330285668373108,0.17808209359645844
15176,Benign,2018-02-23 10:23:30,0.20404194295406342,0.17268915474414825,0.15915468335151672,0.14126630127429962,0.09784020483493805,0.1122177392244339,0.13200312852859497,0.08627628535032272,0.0779261365532875,0.06267071515321732,0.0641833022236824,0.08886261284351349,0.1330285668373108,0.17808209359645844,0.13006791472434998,0.0894654393196106,0.09204135090112686,0.10676715523004532,0.0942482054233551,0.08193189650774002,0.058819662779569626
15181,Benign,2018-02-23 10:24:20,0.1122177392244339,0.13200312852859497,0.08627628535032272,0.0779261365532875,0.06267071515321732,0.0641833022236824,0.08886261284351349,0.1330285668373108,0.17808209359645844,0.13006791472434998,0.0894654393196106,0.09204135090112686,0.10676715523004532,0.0942482054233551,0.08193189650774002,0.058819662779569626,0.049615371972322464,0.04541010037064552,0.05988636612892151,0.0681396946310997,0.05492941662669182
15184,Benign,2018-02-23 10:24:50,0.0779261365532875,0.06267071515321732,0.0641833022236824,0.08886261284351349,0.1330285668373108,0.17808209359645844,0.13006791472434998,0.0894654393196106,0.09204135090112686,0.10676715523004532,0.0942482054233551,0.08193189650774002,0.058819662779569626,0.049615371972322464,0.04541010037064552,0.05988636612892151,0.0681396946310997,0.05492941662669182,0.06279958784580231,0.058208320289850235,0.053217481821775436
15187,Benign,2018-02-23 10:25:20,0.08886261284351349,0.1330285668373108,0.17808209359645844,0.13006791472434998,0.0894654393196106,0.09204135090112686,0.10676715523004532,0.0942482054233551,0.08193189650774002,0.058819662779569626,0.049615371972322464,0.04541010037064552,0.05988636612892151,0.0681396946310997,0.05492941662669182,0.06279958784580231,0.058208320289850235,0.053217481821775436,0.06478412449359894,0.07948203384876251,0.0641549825668335
15192,Benign,2018-02-23 10:26:10,0.09204135090112686,0.10676715523004532,0.0942482054233551,0.08193189650774002,0.058819662779569626,0.049615371972322464,0.04541010037064552,0.05988636612892151,0.0681396946310997,0.05492941662669182,0.06279958784580231,0.058208320289850235,0.053217481821775436,0.06478412449359894,0.07948203384876251,0.0641549825668335,0.054728589951992035,0.052764419466257095,0.06650056689977646,0.06431350857019424,0.060856301337480545
15199,Benign,2018-02-23 10:27:20,0.05988636612892151,0.0681396946310997,0.05492941662669182,0.06279958784580231,0.058208320289850235,0.053217481821775436,0.06478412449359894,0.07948203384876251,0.0641549825668335,0.054728589951992035,0.052764419466257095,0.06650056689977646,0.06431350857019424,0.060856301337480545,0.06085336580872536,0.058098942041397095,0.08257967978715897,0.06558063626289368,0.057958487421274185,0.050354816019535065,0.050670623779296875
15204,Benign,2018-02-23 10:28:10,0.053217481821775436,0.06478412449359894,0.07948203384876251,0.0641549825668335,0.054728589951992035,0.052764419466257095,0.06650056689977646,0.06431350857019424,0.060856301337480545,0.06085336580872536,0.058098942041397095,0.08257967978715897,0.06558063626289368,0.057958487421274185,0.050354816019535065,0.050670623779296875,0.05351400375366211,0.06720921397209167,0.08182797580957413,0.07387042790651321,0.06220874935388565
15209,Benign,2018-02-23 10:29:00,0.052764419466257095,0.06650056689977646,0.06431350857019424,0.060856301337480545,0.06085336580872536,0.058098942041397095,0.08257967978715897,0.06558063626289368,0.057958487421274185,0.050354816019535065,0.050670623779296875,0.05351400375366211,0.06720921397209167,0.08182797580957413,0.07387042790651321,0.06220874935388565,0.052329640835523605,0.05744071304798126,0.0742691233754158,0.06897187978029251,0.08504834026098251
15216,Benign,2018-02-23 10:30:10,0.06558063626289368,0.057958487421274185,0.050354816019535065,0.050670623779296875,0.05351400375366211,0.06720921397209167,0.08182797580957413,0.07387042790651321,0.06220874935388565,0.052329640835523605,0.05744071304798126,0.0742691233754158,0.06897187978029251,0.08504834026098251,0.06360586732625961,0.052031755447387695,0.054723531007766724,0.052401065826416016,0.06033523753285408,0.0565352626144886,0.05884122848510742
15219,Benign,2018-02-23 10:30:40,0.050670623779296875,0.05351400375366211,0.06720921397209167,0.08182797580957413,0.07387042790651321,0.06220874935388565,0.052329640835523605,0.05744071304798126,0.0742691233754158,0.06897187978029251,0.08504834026098251,0.06360586732625961,0.052031755447387695,0.054723531007766724,0.052401065826416016,0.06033523753285408,0.0565352626144886,0.05884122848510742,0.08261371403932571,0.11900395900011063,0.15311738848686218
15222,Benign,2018-02-23 10:31:10,0.08182797580957413,0.07387042790651321,0.06220874935388565,0.052329640835523605,0.05744071304798126,0.0742691233754158,0.06897187978029251,0.08504834026098251,0.06360586732625961,0.052031755447387695,0.054723531007766724,0.052401065826416016,0.06033523753285408,0.0565352626144886,0.05884122848510742,0.08261371403932571,0.11900395900011063,0.15311738848686218,0.20542876422405243,0.24450668692588806,0.30261674523353577
15225,Benign,2018-02-23 10:31:40,0.052329640835523605,0.05744071304798126,0.0742691233754158,0.06897187978029251,0.08504834026098251,0.06360586732625961,0.052031755447387695,0.054723531007766724,0.052401065826416016,0.06033523753285408,0.0565352626144886,0.05884122848510742,0.08261371403932571,0.11900395900011063,0.15311738848686218,0.20542876422405243,0.24450668692588806,0.30261674523353577,0.29641932249069214,0.3028630018234253,0.28330469131469727
15227,Benign,2018-02-23 10:32:00,0.0742691233754158,0.06897187978029251,0.08504834026098251,0.06360586732625961,0.052031755447387695,0.054723531007766724,0.052401065826416016,0.06033523753285408,0.0565352626144886,0.05884122848510742,0.08261371403932571,0.11900395900011063,0.15311738848686218,0.20542876422405243,0.24450668692588806,0.30261674523353577,0.29641932249069214,0.3028630018234253,0.28330469131469727,0.23839259147644043,0.2043931633234024
15233,Benign,2018-02-23 10:33:00,0.052401065826416016,0.06033523753285408,0.0565352626144886,0.05884122848510742,0.08261371403932571,0.11900395900011063,0.15311738848686218,0.20542876422405243,0.24450668692588806,0.30261674523353577,0.29641932249069214,0.3028630018234253,0.28330469131469727,0.23839259147644043,0.2043931633234024,0.1721363216638565,0.16660267114639282,0.16824720799922943,0.1519344598054886,0.16019274294376373,0.17641909420490265
15236,Benign,2018-02-23 10:33:30,0.05884122848510742,0.08261371403932571,0.11900395900011063,0.15311738848686218,0.20542876422405243,0.24450668692588806,0.30261674523353577,0.29641932249069214,0.3028630018234253,0.28330469131469727,0.23839259147644043,0.2043931633234024,0.1721363216638565,0.16660267114639282,0.16824720799922943,0.1519344598054886,0.16019274294376373,0.17641909420490265,0.20581573247909546,0.22138378024101257,0.26674365997314453
15239,Benign,2018-02-23 10:34:00,0.15311738848686218,0.20542876422405243,0.24450668692588806,0.30261674523353577,0.29641932249069214,0.3028630018234253,0.28330469131469727,0.23839259147644043,0.2043931633234024,0.1721363216638565,0.16660267114639282,0.16824720799922943,0.1519344598054886,0.16019274294376373,0.17641909420490265,0.20581573247909546,0.22138378024101257,0.26674365997314453,0.3117057681083679,0.3714466094970703,0.394786536693573
15242,Benign,2018-02-23 10:34:30,0.30261674523353577,0.29641932249069214,0.3028630018234253,0.28330469131469727,0.23839259147644043,0.2043931633234024,0.1721363216638565,0.16660267114639282,0.16824720799922943,0.1519344598054886,0.16019274294376373,0.17641909420490265,0.20581573247909546,0.22138378024101257,0.26674365997314453,0.3117057681083679,0.3714466094970703,0.394786536693573,0.4586198329925537,0.5529899597167969,0.5751436948776245
15245,Benign,2018-02-23 10:35:00,0.28330469131469727,0.23839259147644043,0.2043931633234024,0.1721363216638565,0.16660267114639282,0.16824720799922943,0.1519344598054886,0.16019274294376373,0.17641909420490265,0.20581573247909546,0.22138378024101257,0.26674365997314453,0.3117057681083679,0.3714466094970703,0.394786536693573,0.4586198329925537,0.5529899597167969,0.5751436948776245,0.575623631477356,0.606734037399292,0.5810430645942688
15250,Benign,2018-02-23 10:35:50,0.16824720799922943,0.1519344598054886,0.16019274294376373,0.17641909420490265,0.20581573247909546,0.22138378024101257,0.26674365997314453,0.3117057681083679,0.3714466094970703,0.394786536693573,0.4586198329925537,0.5529899597167969,0.5751436948776245,0.575623631477356,0.606734037399292,0.5810430645942688,0.550420880317688,0.4914570748806,0.438389390707016,0.4426553249359131,0.49422764778137207
15253,Benign,2018-02-23 10:36:20,0.17641909420490265,0.20581573247909546,0.22138378024101257,0.26674365997314453,0.3117057681083679,0.3714466094970703,0.394786536693573,0.4586198329925537,0.5529899597167969,0.5751436948776245,0.575623631477356,0.606734037399292,0.5810430645942688,0.550420880317688,0.4914570748806,0.438389390707016,0.4426553249359131,0.49422764778137207,0.4840400815010071,0.4933737516403198,0.47489988803863525
15256,Benign,2018-02-23 10:36:50,0.26674365997314453,0.3117057681083679,0.3714466094970703,0.394786536693573,0.4586198329925537,0.5529899597167969,0.5751436948776245,0.575623631477356,0.606734037399292,0.5810430645942688,0.550420880317688,0.4914570748806,0.438389390707016,0.4426553249359131,0.49422764778137207,0.4840400815010071,0.4933737516403198,0.47489988803863525,0.4359372556209564,0.39044705033302307,0.3559407591819763
15258,Benign,2018-02-23 10:37:10,0.3714466094970703,0.394786536693573,0.4586198329925537,0.5529899597167969,0.5751436948776245,0.575623631477356,0.606734037399292,0.5810430645942688,0.550420880317688,0.4914570748806,0.438389390707016,0.4426553249359131,0.49422764778137207,0.4840400815010071,0.4933737516403198,0.47489988803863525,0.4359372556209564,0.39044705033302307,0.3559407591819763,0.3543001711368561,0.318453311920166
15262,Benign,2018-02-23 10:37:50,0.5751436948776245,0.575623631477356,0.606734037399292,0.5810430645942688,0.550420880317688,0.4914570748806,0.438389390707016,0.4426553249359131,0.49422764778137207,0.4840400815010071,0.4933737516403198,0.47489988803863525,0.4359372556209564,0.39044705033302307,0.3559407591819763,0.3543001711368561,0.318453311920166,0.3529942035675049,0.38645845651626587,0.40425577759742737,0.41615575551986694
15266,Benign,2018-02-23 10:38:30,0.550420880317688,0.4914570748806,0.438389390707016,0.4426553249359131,0.49422764778137207,0.4840400815010071,0.4933737516403198,0.47489988803863525,0.4359372556209564,0.39044705033302307,0.3559407591819763,0.3543001711368561,0.318453311920166,0.3529942035675049,0.38645845651626587,0.40425577759742737,0.41615575551986694,0.4106735289096832,0.383423388004303,0.35865968465805054,0.31214556097984314
15268,Benign,2018-02-23 10:38:50,0.438389390707016,0.4426553249359131,0.49422764778137207,0.4840400815010071,0.4933737516403198,0.47489988803863525,0.4359372556209564,0.39044705033302307,0.3559407591819763,0.3543001711368561,0.318453311920166,0.3529942035675049,0.38645845651626587,0.40425577759742737,0.41615575551986694,0.4106735289096832,0.383423388004303,0.35865968465805054,0.31214556097984314,0.25455984473228455,0.24099932610988617
15270,Benign,2018-02-23 10:39:10,0.49422764778137207,0.4840400815010071,0.4933737516403198,0.47489988803863525,0.4359372556209564,0.39044705033302307,0.3559407591819763,0.3543001711368561,0.318453311920166,0.3529942035675049,0.38645845651626587,0.40425577759742737,0.41615575551986694,0.4106735289096832,0.383423388004303,0.35865968465805054,0.31214556097984314,0.25455984473228455,0.24099932610988617,0.21180666983127594,0.19912804663181305
15273,Benign,2018-02-23 10:39:40,0.47489988803863525,0.4359372556209564,0.39044705033302307,0.3559407591819763,0.3543001711368561,0.318453311920166,0.3529942035675049,0.38645845651626587,0.40425577759742737,0.41615575551986694,0.4106735289096832,0.383423388004303,0.35865968465805054,0.31214556097984314,0.25455984473228455,0.24099932610988617,0.21180666983127594,0.19912804663181305,0.23821565508842468,0.29718729853630066,0.3317399024963379
15275,Benign,2018-02-23 10:40:00,0.39044705033302307,0.3559407591819763,0.3543001711368561,0.318453311920166,0.3529942035675049,0.38645845651626587,0.40425577759742737,0.41615575551986694,0.4106735289096832,0.383423388004303,0.35865968465805054,0.31214556097984314,0.25455984473228455,0.24099932610988617,0.21180666983127594,0.19912804663181305,0.23821565508842468,0.29718729853630066,0.3317399024963379,0.372769832611084,0.4421631097793579
15279,Benign,2018-02-23 10:40:40,0.3529942035675049,0.38645845651626587,0.40425577759742737,0.41615575551986694,0.4106735289096832,0.383423388004303,0.35865968465805054,0.31214556097984314,0.25455984473228455,0.24099932610988617,0.21180666983127594,0.19912804663181305,0.23821565508842468,0.29718729853630066,0.3317399024963379,0.372769832611084,0.4421631097793579,0.510962724685669,0.5411677360534668,0.5135502219200134,0.42608827352523804
15283,Benign,2018-02-23 10:41:20,0.4106735289096832,0.383423388004303,0.35865968465805054,0.31214556097984314,0.25455984473228455,0.24099932610988617,0.21180666983127594,0.19912804663181305,0.23821565508842468,0.29718729853630066,0.3317399024963379,0.372769832611084,0.4421631097793579,0.510962724685669,0.5411677360534668,0.5135502219200134,0.42608827352523804,0.3980672359466553,0.3703712522983551,0.36113691329956055,0.37868285179138184
15285,Benign,2018-02-23 10:41:40,0.35865968465805054,0.31214556097984314,0.25455984473228455,0.24099932610988617,0.21180666983127594,0.19912804663181305,0.23821565508842468,0.29718729853630066,0.3317399024963379,0.372769832611084,0.4421631097793579,0.510962724685669,0.5411677360534668,0.5135502219200134,0.42608827352523804,0.3980672359466553,0.3703712522983551,0.36113691329956055,0.37868285179138184,0.3742210865020752,0.41125133633613586
15291,Benign,2018-02-23 10:42:40,0.23821565508842468,0.29718729853630066,0.3317399024963379,0.372769832611084,0.4421631097793579,0.510962724685669,0.5411677360534668,0.5135502219200134,0.42608827352523804,0.3980672359466553,0.3703712522983551,0.36113691329956055,0.37868285179138184,0.3742210865020752,0.41125133633613586,0.46853333711624146,0.5088973641395569,0.490008145570755,0.47486746311187744,0.46567562222480774,0.4492723345756531
